TI203,PI215,PI216,PI218,MP-1101,PI255A,TI405,TI401,FT402,T_wbulb,SSC_gros
180.4511719,9.421875,9.348632813,9.501953125,59.48908997,0.164978027,53.13720703,28.70483398,7232.788574,17.30615616,7.64359808
180.4207001,9.43359375,9.361328125,9.5234375,59.37214661,0.165283203,53.08837891,28.97338867,7500,17.52064133,7.666501045
180.4968719,9.43359375,9.361328125,9.521484375,59.54756165,0.162536621,52.81982422,28.77197266,7254.275391,16.94367218,7.631546974
180.4968719,9.3984375,9.330078125,9.491210938,59.30197906,0.164428711,53.05175781,28.89404297,6932.025391,17.42436028,7.639237881
180.4968719,9.4609375,9.387695313,9.516601563,59.65280914,0.164978027,53.11889648,28.96728516,7256.799316,17.18218231,7.616642952
180.5121155,9.396484375,9.329101563,9.502929688,59.34875488,0.164428711,53.14941406,28.95507813,7314.603027,17.09461975,7.623214245
180.5730438,9.391601563,9.32421875,9.4765625,59.37214661,0.161865234,52.80761719,28.65600586,7366.155762,17.01191139,7.624316216
180.4511719,9.366210938,9.296875,9.453125,59.2902832,0.161315918,52.63671875,28.57055664,7238.271973,16.84631157,7.659811974
180.4511719,9.38671875,9.3203125,9.465820313,59.48908997,0.161071777,52.68554688,28.67431641,7179.00293,16.68030167,7.616281986
180.542572,9.354492188,9.291015625,9.474609375,59.33706284,0.16003418,52.47802734,28.37524414,7129.521484,16.48386765,7.615965843
180.4816437,9.47265625,9.397460938,9.55078125,59.93347549,0.160949707,52.66113281,28.46069336,7492.672363,16.49496078,7.593028069
180.542572,9.599609375,9.510742188,9.6640625,60.55327225,0.162658691,52.78930664,28.41186523,6908.65332,16.70390129,7.513605118
180.5730438,9.680664063,9.607421875,9.748046875,61.04443741,0.163696289,52.97241211,28.2409668,7271.922852,16.6135807,7.445606232
180.4511719,9.655273438,9.611328125,9.743164063,60.98596573,0.164306641,52.96020508,28.41186523,7068.045898,16.47346306,7.475955486
180.5121155,9.658203125,9.614257813,9.776367188,61.06782532,0.164855957,53.10668945,28.48510742,7299.567871,16.57587433,7.444643021
180.5121155,9.66015625,9.6015625,9.739257813,60.97426987,0.164123535,52.89916992,28.16772461,6950.051758,16.16375542,7.456617832
180.3902283,9.717773438,9.762695313,9.848632813,61.53559875,0.167053223,53.16772461,28.36914063,7145.768555,16.30045128,7.391040325
180.4816437,9.698242188,9.734375,9.807617188,61.51221085,0.165710449,53.19824219,28.38134766,7049.455566,16.3700676,7.406741142
180.4816437,9.698242188,9.744140625,9.829101563,61.65254211,0.165100098,53.06396484,28.16162109,6796.875,16.03846931,7.399679661
180.4511719,9.697265625,9.737304688,9.84765625,61.57068253,0.165588379,53.03955078,28.21655273,7153.452148,16.04267883,7.402050972
180.4816437,9.700195313,9.734375,9.83203125,61.52390289,0.165710449,53.16162109,28.41186523,6884.758789,16.22840118,7.405415535
180.3597717,9.626953125,9.55078125,9.70703125,60.5415802,0.165527344,53.16162109,28.55834961,7033.853516,16.83368301,7.550729752
180.3902283,9.553710938,9.465820313,9.618164063,60.09719467,0.16607666,53.21044922,28.80249023,7343.75,17.33143616,7.575869083
180.3292999,9.4375,9.364257813,9.51171875,59.51247787,0.164306641,52.91748047,28.83911133,7424.75293,17.50506592,7.641888142
180.3902283,9.44921875,9.377929688,9.53125,59.51247787,0.164855957,53.23486328,29.07104492,7116.239746,17.46353912,7.65268755
180.3597717,9.356445313,9.287109375,9.451171875,59.02131653,0.164611816,53.11279297,29.11987305,7253.854492,18.65815353,7.71983099
180.3902283,9.288085938,9.221679688,9.3984375,58.54184723,0.166320801,53.3203125,29.32739258,7201.074219,18.10005188,7.792565346
180.4511719,9.229492188,9.170898438,9.34375,58.40151596,0.16229248,53.08227539,29.15649414,7276.118164,18.07893562,7.784067154
180.4511719,9.231445313,9.176757813,9.321289063,58.43659973,0.162414551,52.9296875,29.03442383,7244.593262,17.62805939,7.734447479
180.3292999,9.33984375,9.2734375,9.430664063,58.89267731,0.164733887,53.23486328,29.15039063,6862.55957,17.69195366,7.698196411
180.3597717,9.307617188,9.244140625,9.4296875,58.82250977,0.162658691,52.9296875,28.86352539,7262.684082,17.44953346,7.735787392
180.3902283,9.317382813,9.251953125,9.407226563,58.98623276,0.161437988,52.84423828,28.89404297,7046.424805,17.49982643,7.672721386
180.3292999,9.447265625,9.375976563,9.53515625,59.4773941,0.165100098,53.01513672,29.01000977,7268.984375,17.46335602,7.645694733
180.4816437,9.401367188,9.33203125,9.491210938,59.48908997,0.161804199,52.60009766,28.52172852,7457.152832,16.8760376,7.605460167
180.4511719,9.534179688,9.455078125,9.59375,59.85161209,0.16583252,53.14941406,28.88793945,7110.662598,17.16137314,7.585739613
180.4207001,9.555664063,9.473632813,9.600585938,60.13227844,0.165710449,53.25927734,29.00390625,7102.07373,17.15650558,7.543115616
180.4511719,9.494140625,9.421875,9.571289063,59.99194717,0.16418457,53.01513672,28.66210938,7127.809082,16.91456032,7.552978992
180.4207001,9.534179688,9.453125,9.60546875,60.21413803,0.163452148,52.94189453,28.65600586,7337.51416,16.91418839,7.5429883
180.3597717,9.49609375,9.420898438,9.583007813,59.82822418,0.164306641,52.95410156,28.74755859,7157.290527,16.72312355,7.603720188
180.3597717,9.522460938,9.438476563,9.588867188,60.16736221,0.160461426,52.50244141,28.11889648,7075.813477,16.486866,7.575669765
180.3292999,9.637695313,9.616210938,9.765625,60.99765778,0.163574219,52.74658203,28.19824219,7536.937012,16.22577667,7.455359459
180.4816437,9.674804688,9.623046875,9.774414063,61.06782532,0.165649414,53.19824219,28.52172852,7050.321289,16.27577019,7.428781033
180.4207001,9.642578125,9.630859375,9.7578125,61.126297,0.165466309,53.125,28.30200195,6915.717285,16.5212822,7.434420109
180.4511719,9.672851563,9.625976563,9.752929688,61.13798904,0.165283203,53.10058594,28.38134766,7323.775879,16.22502899,7.424607277
180.4511719,9.727539063,9.778320313,9.857421875,61.59407043,0.168457031,53.44238281,28.60717773,7096.485352,16.39319611,7.395002842
180.3597717,9.62890625,9.564453125,9.706054688,60.6468277,0.165527344,53.18603516,28.55224609,7098.205566,17.03136444,7.511685371
180.3902283,9.502929688,9.430664063,9.577148438,59.89839172,0.164855957,53.33251953,28.79638672,7429.272461,17.1998291,7.526007175
180.3902283,9.477539063,9.40234375,9.541992188,59.67619705,0.166748047,53.35693359,29.17480469,6847.869141,17.93254852,7.637599468
180.4511719,9.36328125,9.295898438,9.458007813,58.98623276,0.165161133,53.27758789,29.03442383,7087.018555,18.1556797,7.699361324
180.4511719,9.25,9.186523438,9.356445313,58.48337555,0.163757324,53.25317383,29.27856445,7088.740723,18.1161232,7.747251511
180.3292999,9.17578125,9.124023438,9.301757813,57.96882629,0.165466309,53.36303711,29.51660156,7214.622559,18.60247231,7.833969116
180.4511719,9.078125,9.034179688,9.225585938,57.39580154,0.163513184,53.28979492,29.61425781,7187.075195,18.22699165,7.886085033
180.3445282,9.354492188,9.291992188,9.452148438,59.02131653,0.164733887,53.07006836,29.05883789,7281.987793,17.50013351,7.710476875
180.4664001,9.416992188,9.346679688,9.499023438,59.46569824,0.163757324,53.11889648,28.89404297,6983.780762,17.28995895,7.59446907
180.5273438,9.489257813,9.418945313,9.602539063,59.94516754,0.163024902,53.03344727,28.60107422,7391.384766,17.0834465,7.52088356
180.4664001,9.634765625,9.545898438,9.698242188,60.61174393,0.165161133,53.14941406,28.61938477,7101.644043,17.07952499,7.472688675
180.4968719,9.62109375,9.518554688,9.69921875,60.50649643,0.16394043,53.10058594,28.58276367,7047.723633,16.97896767,7.477342129
180.4968719,9.65625,9.627929688,9.751953125,60.98596573,0.164672852,53.03955078,28.30810547,7068.478027,16.17357445,7.450461388
180.5578156,9.723632813,9.76953125,9.856445313,61.50051498,0.167419434,53.33251953,28.49121094,7248.804688,16.75702667,7.38508749
180.4359436,9.655273438,9.645507813,9.778320313,61.06782532,0.166809082,53.34472656,28.61328125,6939.065918,16.95658875,7.435222626
180.3445282,9.633789063,9.55078125,9.700195313,60.60005188,0.165893555,53.27758789,28.72314453,7218.428711,17.09174538,7.502681732
180.4054718,9.630859375,9.553710938,9.694335938,60.5415802,0.164978027,53.07617188,28.55834961,7087.879395,16.38241768,7.499951839
180.5273438,8.842773438,8.815429688,8.9921875,56.93972397,0.148681641,51.06811523,28.0456543,7232.366699,16.7913208,7.969266891
180.4968719,8.841796875,8.810546875,8.993164063,56.95141602,0.148071289,50.99487305,27.99072266,7278.634277,16.35338402,8.001360893
180.4054718,8.84765625,8.821289063,8.993164063,56.83447266,0.149658203,51.15356445,28.17382813,7299.98584,16.49378967,8.015245438
180.5882874,8.836914063,8.813476563,9.006835938,56.99819565,0.149597168,51.21459961,28.21655273,7147.049805,16.81102562,7.96300745
180.5578156,8.850585938,8.8203125,9.01953125,56.92802811,0.149353027,51.19628906,28.05786133,7127.809082,16.35058975,7.98792696
180.5273438,8.83984375,8.813476563,9.000976563,56.85786438,0.14831543,50.90332031,27.93579102,6946.977539,16.13780975,8.044683456
180.5578156,8.861328125,8.836914063,9.033203125,56.96311188,0.149353027,51.18408203,28.16162109,7052.052734,16.70453262,7.986439705
180.5273438,8.907226563,8.875,9.065429688,56.98649979,0.153808594,51.72119141,28.63769531,7406.233398,17.82176971,7.997405052
180.4664001,8.919921875,8.88671875,9.073242188,56.97480774,0.155761719,52.0324707,28.85131836,7281.149414,17.80308151,8.037902832
180.4054718,9.443359375,9.37109375,9.51171875,59.48908997,0.164245605,53.21044922,28.93676758,7260.162598,17.48099136,7.645183563
180.4359436,9.015625,8.978515625,9.149414063,57.29055405,0.159545898,52.45361328,29.05273438,7282.825684,17.96917534,7.915595055
180.3445282,9.006835938,8.966796875,9.1640625,57.18530273,0.159545898,52.60009766,29.16870117,7299.149902,18.01327896,7.934093475
180.375,9.05859375,9.012695313,9.1953125,57.43088531,0.161499023,52.70996094,29.27856445,7061.134277,18.53946304,7.941399574
180.4359436,9.051757813,9.010742188,9.18359375,57.37241364,0.161254883,52.77099609,29.27856445,7122.241211,18.55420303,7.932450771
180.3445282,9.04296875,8.999023438,9.181640625,57.26716614,0.159606934,52.52685547,29.01000977,7255.537109,18.13639259,7.914778709
180.375,8.986328125,8.947265625,9.129882813,57.31394196,0.154296875,51.96533203,28.62548828,7214.199707,17.36166191,7.885081768
180.4968719,8.998046875,8.958984375,9.14453125,57.40749741,0.155151367,51.94091797,28.60717773,7361.182617,17.31043434,7.872672558
180.5273438,8.97265625,8.9375,9.131835938,57.31394196,0.155029297,51.90429688,28.61328125,7406.233398,17.21492386,7.889459133
180.5273438,8.9765625,8.94140625,9.118164063,57.5127449,0.15411377,51.85546875,28.52783203,7240.379395,17.21677399,7.898705482
180.4359436,8.970703125,8.93359375,9.123046875,57.43088531,0.153259277,51.78222656,28.48510742,7030.815918,16.88329887,7.901406288
180.4359436,8.987304688,8.948242188,9.137695313,57.47766113,0.153930664,51.70288086,28.46069336,7296.640625,16.8108902,7.928261757
180.542572,8.974609375,8.936523438,9.137695313,57.37241364,0.153991699,51.72729492,28.48510742,7164.961426,17.44756699,7.908790112
180.5121155,8.967773438,8.932617188,9.098632813,57.30224609,0.153625488,51.6784668,28.40576172,7561.596191,17.14901543,7.906932354
180.4816437,8.944335938,8.91015625,9.108398438,57.32563782,0.15246582,51.59912109,28.28369141,7250.067383,16.84430313,7.884072304
180.4207001,8.971679688,8.93359375,9.104492188,57.33732986,0.153381348,51.62353516,28.3203125,7098.635254,17.17626953,7.951803207
180.4207001,8.999023438,8.959960938,9.124023438,57.50105286,0.153015137,51.5625,28.29589844,7221.810059,16.85639381,7.930929661
180.4207001,8.963867188,8.928710938,9.109375,57.46596909,0.151428223,51.52587891,28.22875977,7379.401367,16.60610199,7.889489174
180.4511719,8.975585938,8.9375,9.123046875,57.44258118,0.151977539,51.50146484,28.2043457,7039.925293,16.53229713,7.938332081
180.5121155,8.95703125,8.922851563,9.147460938,57.32563782,0.153198242,51.52587891,28.2043457,7080.556152,16.78009796,7.911140442
180.5121155,8.959960938,8.92578125,9.123046875,57.3841095,0.151367188,51.55029297,28.19824219,7054.648438,16.5383873,7.905189514
180.4816437,8.983398438,8.946289063,9.133789063,57.53613281,0.152160645,51.47705078,28.21044922,7527.212891,16.94738007,7.879027843
180.4207001,8.997070313,8.95703125,9.151367188,57.44258118,0.154052734,51.86767578,28.44848633,7236.163574,16.85651779,7.915447235
180.3597717,9.040039063,9.000976563,9.17578125,57.41918945,0.159973145,52.36816406,28.99169922,7006.902344,18.64533806,7.931411743
180.3597717,9.055664063,9.012695313,9.198242188,57.41918945,0.160339355,52.79541016,29.25415039,7240.379395,19.27040863,7.922531605
180.3292999,9.055664063,9.01171875,9.192382813,57.44258118,0.160217285,52.56347656,29.11376953,7302.493652,18.03335571,7.89428854
180.3597717,9.060546875,9.013671875,9.185546875,57.48935699,0.160827637,52.72216797,29.23583984,7029.947754,18.48674774,7.927286625
180.3902283,9.0546875,9.01171875,9.212890625,57.48935699,0.161132813,52.89306641,29.34570313,7238.271973,18.42925835,7.8718853
180.3902283,9.088867188,9.040039063,9.2109375,57.53613281,0.164123535,53.02124023,29.46166992,7032.118164,18.42566681,7.921875954
180.3597717,9.069335938,9.025390625,9.21484375,57.48935699,0.160766602,52.69165039,29.15649414,7132.51709,18.36209869,7.846280575
180.3597717,9.038085938,8.993164063,9.186523438,57.39580154,0.159729004,52.48413086,28.96728516,7259.321777,17.80221176,7.875513077
180.3292999,9.048828125,9.00390625,9.18359375,57.44258118,0.160949707,52.60620117,29.18701172,7566.03418,18.37935638,7.861948013
180.4816437,9.030273438,8.990234375,9.18359375,57.36071777,0.159973145,52.48413086,29.00390625,6730.549316,17.713974,7.910139561
180.4511719,9.017578125,8.975585938,9.14453125,57.36071777,0.15802002,52.31323242,28.94897461,7031.684082,18.11001396,7.923974991
180.5121155,9.004882813,8.962890625,9.155273438,57.43088531,0.157043457,52.33764648,28.93066406,7372.781738,17.82591057,7.879592896
180.3902283,9.002929688,8.963867188,9.149414063,57.37241364,0.156616211,52.17895508,28.81469727,6900.255371,17.68021774,7.890030384
180.4359436,8.999023438,8.955078125,9.149414063,57.3841095,0.156616211,52.20336914,28.79638672,7093.474609,17.77103806,7.903605938
180.4664001,9,8.9609375,9.127929688,57.32563782,0.155639648,51.99584961,28.60717773,7391.384766,17.24330139,7.879423618
180.4664001,8.946289063,8.90625,9.099609375,57.08005524,0.154296875,51.88598633,28.5949707,7179.853027,17.13640976,7.911746979
180.5273438,9.002929688,8.962890625,9.159179688,57.47766113,0.154541016,51.88598633,28.50952148,7201.498047,17.2055397,7.882671356
180.4664001,8.970703125,8.930664063,9.111328125,57.34902573,0.153808594,51.77612305,28.41796875,7070.63623,16.92996597,7.879916668
180.4054718,8.985351563,8.946289063,9.1328125,57.44258118,0.15435791,51.78833008,28.55834961,6991.205566,16.90573692,7.885065556
180.4359436,8.984375,8.9453125,9.122070313,57.46596909,0.153686523,51.71508789,28.35693359,7097.345703,16.80296326,7.865127087
180.4359436,8.948242188,8.912109375,9.094726563,57.3841095,0.150634766,51.3671875,28.11279297,7243.32959,16.17152977,7.886111736
180.3445282,8.974609375,8.936523438,9.102539063,57.44258118,0.152587891,51.45263672,28.125,7487.783203,16.56913376,7.898932457
180.375,8.926757813,8.890625,9.0859375,57.25547028,0.151672363,51.4831543,28.25927734,7180.27832,16.75887871,7.912142277
180.3445282,8.98828125,8.950195313,9.1328125,57.44258118,0.154663086,51.81884766,28.50952148,6862.115234,17.52260399,7.904268742
180.3445282,8.978515625,8.938476563,9.135742188,57.39580154,0.153076172,51.69677734,28.35693359,7080.556152,17.04188919,7.91209507
180.4968719,8.978515625,8.94140625,9.1328125,57.29055405,0.154968262,52.05078125,28.75366211,7313.768555,17.44470596,7.874931335
180.4359436,9.03515625,8.994140625,9.166992188,57.3841095,0.159851074,52.63671875,29.04663086,6933.346191,18.04200363,7.889345169
180.3445282,9.049804688,9.005859375,9.1796875,57.34902573,0.161132813,52.83203125,29.32128906,7292.875488,19.14859772,7.899618626
180.2835999,9.087890625,9.040039063,9.221679688,57.43088531,0.164916992,53.3203125,29.65698242,7165.387207,19.07644463,7.94173336
180.3140564,9.05078125,9.005859375,9.1875,57.37241364,0.160705566,52.75878906,29.22973633,7364.913086,17.91399384,7.90141964
180.3140564,9.032226563,8.993164063,9.1796875,57.46596909,0.158691406,52.49023438,29.00390625,7150.038086,18.06662369,7.896578312
180.3140564,9.037109375,8.993164063,9.169921875,57.43088531,0.159362793,52.47802734,29.01611328,7150.891602,17.75746346,7.90368557
180.4664001,8.993164063,8.951171875,9.137695313,57.3841095,0.155883789,52.09960938,28.74755859,7312.099121,17.45739365,7.903986931
180.4664001,8.998046875,8.955078125,9.151367188,57.47766113,0.155456543,51.953125,28.61938477,7159.848145,17.00039101,7.874555111
180.4359436,8.977539063,8.940429688,9.13671875,57.41918945,0.153930664,51.78222656,28.45458984,7220.54248,16.92612076,7.864499569
180.3140564,9.017578125,8.975585938,9.171875,57.53613281,0.156066895,51.98974609,28.62548828,7395.512207,17.24996185,7.890879154
180.4054718,9.012695313,8.97265625,9.150390625,57.40749741,0.156860352,52.06298828,28.84521484,7020.825684,17.42638969,7.943589687
180.4054718,8.963867188,8.923828125,9.110351563,57.24377441,0.156188965,52.13623047,28.73535156,7160.274414,17.46718216,7.912098408
180.4054718,8.98046875,8.939453125,9.120117188,57.33732986,0.155700684,52.11181641,28.77197266,7446.915039,17.34640121,7.883704185
180.375,9.004882813,8.961914063,9.141601563,57.45427322,0.15625,51.99584961,28.60717773,7223.5,17.14237213,7.916514874
180.375,8.999023438,8.95703125,9.14453125,57.3841095,0.156982422,52.05688477,28.69262695,7519.100098,17.31911659,7.916141033
180.3445282,9.02734375,8.983398438,9.146484375,57.50105286,0.156860352,52.19116211,28.86352539,7551.903809,17.24856377,7.919528961
180.3445282,8.98046875,8.9375,9.120117188,57.26716614,0.153808594,51.76391602,28.38134766,7321.692383,16.64358902,7.961197376
180.3445282,8.984375,8.943359375,9.12890625,57.40749741,0.154418945,51.72729492,28.54003906,7201.074219,17.09820366,7.934464931
180.4664001,8.985351563,8.943359375,9.139648438,57.3841095,0.15423584,51.77612305,28.39355469,7222.655273,16.8066349,7.884092331
180.4054718,8.977539063,8.936523438,9.135742188,57.31394196,0.153930664,51.75170898,28.36303711,7213.353516,16.75267792,7.899796963
180.3445282,8.95703125,8.920898438,9.10546875,57.32563782,0.153625488,51.78833008,28.50952148,7030.381836,17.01021957,7.914994717
180.4054718,8.9921875,8.94921875,9.146484375,57.45427322,0.155151367,51.93481445,28.58276367,7111.950195,17.12114716,7.92041111
180.3445282,9.543945313,9.458984375,9.6015625,60.02702713,0.16418457,53.0456543,28.74755859,7266.884766,17.41124725,7.561141491
180.4054718,9.356445313,9.2890625,9.458007813,58.93945313,0.165039063,53.10668945,29.05883789,7105.081055,17.68175316,7.724414349
180.3445282,9.346679688,9.283203125,9.444335938,59.10317612,0.163146973,52.97241211,28.85742188,7160.700684,17.16528893,7.675172329
180.4664001,9.422851563,9.354492188,9.5078125,59.40722656,0.164733887,53.27758789,29.0222168,7311.264648,17.36624908,7.624704838
180.375,9.432617188,9.3671875,9.522460938,59.44231033,0.163574219,53.07006836,28.67431641,6950.930176,16.21486664,7.619995117
180.3445282,9.633789063,9.552734375,9.684570313,60.56496811,0.165344238,53.02124023,28.4362793,6943.022949,17.42705727,7.512852669
180.2835999,9.4453125,9.375,9.53125,59.55925369,0.160827637,52.62451172,28.40576172,7131.661621,17.1699028,7.656233788
180.4359436,8.911132813,8.881835938,9.06640625,57.0098877,0.155578613,52.02636719,28.74145508,7123.098145,17.9689827,7.955751419
180.375,8.9296875,8.891601563,9.084960938,56.99819565,0.156066895,52.1484375,28.92456055,7341.671875,17.83017349,7.958935261
180.3445282,8.91015625,8.875976563,9.069335938,56.89294434,0.15612793,52.03857422,28.74145508,6959.705566,17.61522102,7.981453896
180.4816437,8.91796875,8.887695313,9.067382813,57.04497147,0.154724121,51.92871094,28.72314453,7239.958008,17.50432205,7.923478603
180.542572,9.741210938,9.791015625,9.856445313,61.68762589,0.16796875,53.35083008,28.54614258,7190.47168,16.88445282,7.373394489
180.4816437,9.71875,9.763671875,9.849609375,61.48881912,0.166564941,53.35693359,28.35083008,6955.757813,16.36348152,7.385967255
180.4511719,8.852539063,8.819335938,9.010742188,56.98649979,0.147460938,50.93994141,27.98461914,7305.000977,15.73126888,7.977097988
180.4511719,8.94921875,8.91015625,9.102539063,57.46596909,0.147033691,50.92773438,27.62451172,6994.696777,15.46522713,7.925118923
180.4511719,8.93359375,8.89453125,9.080078125,57.59460449,0.14642334,50.72021484,27.56958008,7414.881348,14.91804886,7.917018414
180.4816437,8.903320313,8.872070313,9.068359375,57.47766113,0.145080566,50.53710938,27.49023438,7100.784668,15.09999084,7.913944721
180.542572,8.875,8.845703125,9.047851563,57.53613281,0.141052246,49.89624023,26.7578125,7018.217285,13.8913269,7.884837627
180.5730438,8.84765625,8.818359375,9.013671875,57.23208237,0.139831543,49.65209961,26.6418457,7193.441895,13.37750912,7.901380062
180.5730438,8.8828125,8.849609375,9.0546875,57.59460449,0.13885498,49.51782227,26.64794922,7127.809082,13.73767185,7.909506321
180.4816437,8.95703125,8.920898438,9.111328125,57.50105286,0.147460938,50.89111328,27.70996094,7019.956055,15.67479134,7.862221718
180.4816437,8.909179688,8.875976563,9.064453125,57.41918945,0.146850586,50.73852539,27.6184082,7087.879395,14.86727524,7.87059927
180.3597717,8.916992188,8.879882813,9.076171875,57.43088531,0.147094727,50.6652832,27.47192383,6955.319336,15.59401512,7.925271511
180.3597717,8.967773438,8.924804688,9.125976563,57.52444077,0.149230957,51.11083984,27.8503418,7316.271973,16.10865784,7.892103195
180.3902283,9.004882813,8.963867188,9.158203125,57.59460449,0.153869629,51.72119141,28.4362793,7301.240234,16.66181946,7.866067886
180.3597717,9.001953125,8.956054688,9.14453125,57.29055405,0.155639648,51.81884766,28.44238281,7071.931152,17.34516907,7.959370136
180.2988281,8.874023438,8.840820313,9.03125,56.85786438,0.153686523,51.8737793,28.75976563,7029.513672,17.98560143,7.966295719
180.2683563,8.905273438,8.869140625,9.0625,56.88125229,0.155944824,52.0690918,28.97338867,7095.625488,18.00273514,8.033947945
180.2988281,8.93359375,8.896484375,9.095703125,57.08005524,0.154968262,52.01416016,28.77807617,7266.464844,17.91047287,7.962241173
180.3597717,9.372070313,9.3046875,9.462890625,59.13825989,0.162902832,53.10668945,29.08325195,7554.731934,18.01891136,7.721324921
180.3292999,9.469726563,9.400390625,9.551757813,59.664505,0.165100098,53.13110352,28.93676758,7179.428223,17.9088192,7.589795113
180.3902283,9.415039063,9.345703125,9.497070313,59.19673157,0.166992188,53.57666016,29.40063477,7063.727051,18.35210419,7.712090969
180.3902283,9.58984375,9.5,9.637695313,60.10889053,0.167541504,53.50341797,29.19311523,7185.80127,17.78981018,7.559326172
180.3597717,8.927734375,8.889648438,9.07421875,56.95141602,0.155822754,52.1484375,29.00390625,6941.264648,17.50625801,7.994348526
180.3597717,8.885742188,8.856445313,9.049804688,56.96311188,0.153869629,51.79443359,28.75976563,7066.750488,17.67475891,7.966878891
180.3902283,8.896484375,8.861328125,9.065429688,57.05666733,0.153198242,51.81884766,28.78417969,7289.108398,17.79384613,7.951912403
180.3902283,8.905273438,8.87109375,9.044921875,57.05666733,0.152648926,51.63574219,28.64990234,7254.275391,17.33536148,7.965350151
180.3902283,8.88671875,8.853515625,9.0703125,56.72922516,0.153808594,51.7578125,28.83300781,7490.635254,17.50714684,8.001226425
180.4511719,8.884765625,8.854492188,9.045898438,56.81108475,0.152832031,51.70898438,28.56445313,7107.657715,17.4689827,7.984837055
180.4207001,8.8984375,8.870117188,9.076171875,57.04497147,0.152404785,51.61132813,28.5949707,7113.237305,16.95453262,7.943304539
180.4816437,8.897460938,8.865234375,9.056640625,56.97480774,0.151916504,51.55029297,28.55224609,6843.411133,17.06492043,7.969312191
180.4511719,8.875,8.842773438,9.03515625,57.02158356,0.148498535,51.10473633,28.06396484,7178.152832,16.46121025,7.948730946
180.4816437,8.890625,8.862304688,9.0625,57.06835938,0.150878906,51.31835938,28.38134766,7114.524414,16.80529785,7.928985596
180.5273438,8.899414063,8.8671875,9.046875,57.0917511,0.150817871,51.41601563,28.35693359,7050.321289,16.46901321,7.946939468
180.5578156,8.884765625,8.853515625,9.0546875,57.08005524,0.15020752,51.28173828,28.27148438,6957.074219,16.72179985,7.946612358
180.4968719,8.869140625,8.837890625,9.032226563,57.04497147,0.15032959,51.25732422,28.30200195,7209.544922,16.43504333,7.984411716
180.4968719,8.857421875,8.827148438,9.043945313,56.84616852,0.149719238,51.2512207,28.25317383,7153.878418,17.61766243,8.004481316
180.4968719,8.89453125,8.865234375,9.032226563,56.99819565,0.152099609,51.59301758,28.50341797,6842.519043,17.71261787,7.958280563
180.4968719,8.913085938,8.881835938,9.061523438,56.91633606,0.154968262,51.84936523,28.90625,7156.4375,18.38300133,7.987968445
180.4359436,8.940429688,8.907226563,9.096679688,57.05666733,0.156799316,52.27050781,28.94897461,7120.526855,17.93676758,7.955691338
180.3140564,8.928710938,8.891601563,9.086914063,56.82278061,0.157409668,52.35595703,29.1809082,7158.143066,18.20084,7.991806507
180.2226563,8.971679688,8.9296875,9.108398438,56.92802811,0.158691406,52.31933594,29.20532227,7087.879395,18.39857101,8.024319649
180.3445282,8.947265625,8.904296875,9.112304688,56.91633606,0.157592773,52.45361328,29.09545898,7073.656738,17.91394997,7.958960533
180.4968719,9.56640625,9.485351563,9.639648438,60.03872299,0.164978027,52.95410156,28.86352539,7215.46875,17.4541378,7.413143635
180.375,9.568359375,9.482421875,9.608398438,60.20244217,0.16418457,52.85644531,28.61938477,7006.902344,17.5195694,7.487574577
180.4664001,9.60546875,9.515625,9.658203125,60.21413803,0.166564941,53.35083008,29.0222168,7014.302734,17.42243004,7.501592636
180.3445282,9.5703125,9.479492188,9.641601563,60.0621109,0.164489746,53.05786133,28.69873047,7567.647461,17.11752319,7.540273666
180.4054718,9.5390625,9.45703125,9.596679688,60.13227844,0.163085938,52.94799805,28.66210938,6871.003906,16.58981705,7.521092415
180.4359436,9.51953125,9.440429688,9.594726563,59.98025131,0.164123535,52.89916992,28.66821289,6844.302734,16.78461838,7.525301456
180.4359436,8.877929688,8.842773438,9.016601563,56.98649979,0.151306152,51.3671875,28.38745117,7341.671875,16.71695137,7.978665829
180.4359436,8.899414063,8.86328125,9.048828125,57.10344315,0.151245117,51.39160156,28.42407227,7380.64209,16.75351334,7.950974464
180.4968719,8.89453125,8.865234375,9.047851563,57.13852692,0.151428223,51.42211914,28.68652344,7246.277832,15.92534828,7.9413414
180.5273438,8.8359375,8.813476563,9.025390625,56.97480774,0.148010254,51.00097656,28.08837891,7117.526367,15.33955669,7.904039383
180.5273438,8.874023438,8.844726563,9.028320313,56.99819565,0.149291992,51.18408203,28.25317383,7103.79248,15.24966621,7.986061573
180.4664001,8.825195313,8.803710938,8.989257813,56.89294434,0.146240234,50.90332031,27.80151367,7327.525391,15.01239967,7.965308189
180.375,8.844726563,8.817382813,8.998046875,56.88125229,0.14666748,50.68969727,27.82592773,7311.682129,14.57005692,7.958835125
180.4359436,8.854492188,8.829101563,9.0234375,57.17361069,0.144287109,50.53100586,27.6550293,7015.607422,14.77710915,7.951714993
180.5121155,8.823242188,8.795898438,8.979492188,56.9046402,0.144958496,50.53100586,27.67944336,7077.107422,14.99479866,8.010827065
180.4207001,8.841796875,8.8125,9.012695313,57.0098877,0.146728516,50.75683594,27.83813477,7333.77002,15.55019379,7.964437485
180.5121155,8.875,8.846679688,9.052734375,56.99819565,0.149291992,51.13525391,28.23486328,7004.724121,15.29273224,7.975658417
