PI255A,MP-1101,T_wbulb,TI401,PI215,TI203,FT402,PI218,TI405,PI216,SSC_gros
0.152160645,57.53613281,16.94738007,28.21044922,8.983398438,180.4816437,7527.212891,9.133789063,51.47705078,8.946289063,7.879027843
0.154052734,57.44258118,16.85651779,28.44848633,8.997070313,180.4207001,7236.163574,9.151367188,51.86767578,8.95703125,7.915447235
0.159973145,57.41918945,18.64533806,28.99169922,9.040039063,180.3597717,7006.902344,9.17578125,52.36816406,9.000976563,7.931411743
0.160339355,57.41918945,19.27040863,29.25415039,9.055664063,180.3597717,7240.379395,9.198242188,52.79541016,9.012695313,7.922531605
0.160217285,57.44258118,18.03335571,29.11376953,9.055664063,180.3292999,7302.493652,9.192382813,52.56347656,9.01171875,7.89428854
0.160827637,57.48935699,18.48674774,29.23583984,9.060546875,180.3597717,7029.947754,9.185546875,52.72216797,9.013671875,7.927286625
0.161132813,57.48935699,18.42925835,29.34570313,9.0546875,180.3902283,7238.271973,9.212890625,52.89306641,9.01171875,7.8718853
0.164123535,57.53613281,18.42566681,29.46166992,9.088867188,180.3902283,7032.118164,9.2109375,53.02124023,9.040039063,7.921875954
0.160766602,57.48935699,18.36209869,29.15649414,9.069335938,180.3597717,7132.51709,9.21484375,52.69165039,9.025390625,7.846280575
0.159729004,57.39580154,17.80221176,28.96728516,9.038085938,180.3597717,7259.321777,9.186523438,52.48413086,8.993164063,7.875513077
0.160949707,57.44258118,18.37935638,29.18701172,9.048828125,180.3292999,7566.03418,9.18359375,52.60620117,9.00390625,7.861948013
0.159973145,57.36071777,17.713974,29.00390625,9.030273438,180.4816437,6730.549316,9.18359375,52.48413086,8.990234375,7.910139561
0.15802002,57.36071777,18.11001396,28.94897461,9.017578125,180.4511719,7031.684082,9.14453125,52.31323242,8.975585938,7.923974991
0.157043457,57.43088531,17.82591057,28.93066406,9.004882813,180.5121155,7372.781738,9.155273438,52.33764648,8.962890625,7.879592896
0.156616211,57.37241364,17.68021774,28.81469727,9.002929688,180.3902283,6900.255371,9.149414063,52.17895508,8.963867188,7.890030384
0.156616211,57.3841095,17.77103806,28.79638672,8.999023438,180.4359436,7093.474609,9.149414063,52.20336914,8.955078125,7.903605938
0.155639648,57.32563782,17.24330139,28.60717773,9,180.4664001,7391.384766,9.127929688,51.99584961,8.9609375,7.879423618
0.154296875,57.08005524,17.13640976,28.5949707,8.946289063,180.4664001,7179.853027,9.099609375,51.88598633,8.90625,7.911746979
0.154541016,57.47766113,17.2055397,28.50952148,9.002929688,180.5273438,7201.498047,9.159179688,51.88598633,8.962890625,7.882671356
0.153808594,57.34902573,16.92996597,28.41796875,8.970703125,180.4664001,7070.63623,9.111328125,51.77612305,8.930664063,7.879916668
0.15435791,57.44258118,16.90573692,28.55834961,8.985351563,180.4054718,6991.205566,9.1328125,51.78833008,8.946289063,7.885065556
0.153686523,57.46596909,16.80296326,28.35693359,8.984375,180.4359436,7097.345703,9.122070313,51.71508789,8.9453125,7.865127087
0.150634766,57.3841095,16.17152977,28.11279297,8.948242188,180.4359436,7243.32959,9.094726563,51.3671875,8.912109375,7.886111736
0.152587891,57.44258118,16.56913376,28.125,8.974609375,180.3445282,7487.783203,9.102539063,51.45263672,8.936523438,7.898932457
0.151672363,57.25547028,16.75887871,28.25927734,8.926757813,180.375,7180.27832,9.0859375,51.4831543,8.890625,7.912142277
0.154663086,57.44258118,17.52260399,28.50952148,8.98828125,180.3445282,6862.115234,9.1328125,51.81884766,8.950195313,7.904268742
0.153076172,57.39580154,17.04188919,28.35693359,8.978515625,180.3445282,7080.556152,9.135742188,51.69677734,8.938476563,7.91209507
0.154968262,57.29055405,17.44470596,28.75366211,8.978515625,180.4968719,7313.768555,9.1328125,52.05078125,8.94140625,7.874931335
0.159851074,57.3841095,18.04200363,29.04663086,9.03515625,180.4359436,6933.346191,9.166992188,52.63671875,8.994140625,7.889345169
0.161132813,57.34902573,19.14859772,29.32128906,9.049804688,180.3445282,7292.875488,9.1796875,52.83203125,9.005859375,7.899618626
0.164916992,57.43088531,19.07644463,29.65698242,9.087890625,180.2835999,7165.387207,9.221679688,53.3203125,9.040039063,7.94173336
0.160705566,57.37241364,17.91399384,29.22973633,9.05078125,180.3140564,7364.913086,9.1875,52.75878906,9.005859375,7.90141964
0.158691406,57.46596909,18.06662369,29.00390625,9.032226563,180.3140564,7150.038086,9.1796875,52.49023438,8.993164063,7.896578312
0.159362793,57.43088531,17.75746346,29.01611328,9.037109375,180.3140564,7150.891602,9.169921875,52.47802734,8.993164063,7.90368557
0.155883789,57.3841095,17.45739365,28.74755859,8.993164063,180.4664001,7312.099121,9.137695313,52.09960938,8.951171875,7.903986931
0.155456543,57.47766113,17.00039101,28.61938477,8.998046875,180.4664001,7159.848145,9.151367188,51.953125,8.955078125,7.874555111
0.153930664,57.41918945,16.92612076,28.45458984,8.977539063,180.4359436,7220.54248,9.13671875,51.78222656,8.940429688,7.864499569
0.156066895,57.53613281,17.24996185,28.62548828,9.017578125,180.3140564,7395.512207,9.171875,51.98974609,8.975585938,7.890879154
0.156860352,57.40749741,17.42638969,28.84521484,9.012695313,180.4054718,7020.825684,9.150390625,52.06298828,8.97265625,7.943589687
0.156188965,57.24377441,17.46718216,28.73535156,8.963867188,180.4054718,7160.274414,9.110351563,52.13623047,8.923828125,7.912098408
0.155700684,57.33732986,17.34640121,28.77197266,8.98046875,180.4054718,7446.915039,9.120117188,52.11181641,8.939453125,7.883704185
0.15625,57.45427322,17.14237213,28.60717773,9.004882813,180.375,7223.5,9.141601563,51.99584961,8.961914063,7.916514874
0.156982422,57.3841095,17.31911659,28.69262695,8.999023438,180.375,7519.100098,9.14453125,52.05688477,8.95703125,7.916141033
0.156860352,57.50105286,17.24856377,28.86352539,9.02734375,180.3445282,7551.903809,9.146484375,52.19116211,8.983398438,7.919528961
0.153808594,57.26716614,16.64358902,28.38134766,8.98046875,180.3445282,7321.692383,9.120117188,51.76391602,8.9375,7.961197376
0.154418945,57.40749741,17.09820366,28.54003906,8.984375,180.3445282,7201.074219,9.12890625,51.72729492,8.943359375,7.934464931
0.15423584,57.3841095,16.8066349,28.39355469,8.985351563,180.4664001,7222.655273,9.139648438,51.77612305,8.943359375,7.884092331
0.153930664,57.31394196,16.75267792,28.36303711,8.977539063,180.4054718,7213.353516,9.135742188,51.75170898,8.936523438,7.899796963
0.153625488,57.32563782,17.01021957,28.50952148,8.95703125,180.3445282,7030.381836,9.10546875,51.78833008,8.920898438,7.914994717
0.155151367,57.45427322,17.12114716,28.58276367,8.9921875,180.4054718,7111.950195,9.146484375,51.93481445,8.94921875,7.92041111
0.16418457,60.02702713,17.41124725,28.74755859,9.543945313,180.3445282,7266.884766,9.6015625,53.0456543,9.458984375,7.561141491
0.165039063,58.93945313,17.68175316,29.05883789,9.356445313,180.4054718,7105.081055,9.458007813,53.10668945,9.2890625,7.724414349
0.163146973,59.10317612,17.16528893,28.85742188,9.346679688,180.3445282,7160.700684,9.444335938,52.97241211,9.283203125,7.675172329
0.164733887,59.40722656,17.36624908,29.0222168,9.422851563,180.4664001,7311.264648,9.5078125,53.27758789,9.354492188,7.624704838
0.163574219,59.44231033,16.21486664,28.67431641,9.432617188,180.375,6950.930176,9.522460938,53.07006836,9.3671875,7.619995117
0.165344238,60.56496811,17.42705727,28.4362793,9.633789063,180.3445282,6943.022949,9.684570313,53.02124023,9.552734375,7.512852669
0.160827637,59.55925369,17.1699028,28.40576172,9.4453125,180.2835999,7131.661621,9.53125,52.62451172,9.375,7.656233788
0.155578613,57.0098877,17.9689827,28.74145508,8.911132813,180.4359436,7123.098145,9.06640625,52.02636719,8.881835938,7.955751419
0.156066895,56.99819565,17.83017349,28.92456055,8.9296875,180.375,7341.671875,9.084960938,52.1484375,8.891601563,7.958935261
0.15612793,56.89294434,17.61522102,28.74145508,8.91015625,180.3445282,6959.705566,9.069335938,52.03857422,8.875976563,7.981453896
0.154724121,57.04497147,17.50432205,28.72314453,8.91796875,180.4816437,7239.958008,9.067382813,51.92871094,8.887695313,7.923478603
0.16796875,61.68762589,16.88445282,28.54614258,9.741210938,180.542572,7190.47168,9.856445313,53.35083008,9.791015625,7.373394489
0.166564941,61.48881912,16.36348152,28.35083008,9.71875,180.4816437,6955.757813,9.849609375,53.35693359,9.763671875,7.385967255
0.147460938,56.98649979,15.73126888,27.98461914,8.852539063,180.4511719,7305.000977,9.010742188,50.93994141,8.819335938,7.977097988
0.147033691,57.46596909,15.46522713,27.62451172,8.94921875,180.4511719,6994.696777,9.102539063,50.92773438,8.91015625,7.925118923
0.14642334,57.59460449,14.91804886,27.56958008,8.93359375,180.4511719,7414.881348,9.080078125,50.72021484,8.89453125,7.917018414
0.145080566,57.47766113,15.09999084,27.49023438,8.903320313,180.4816437,7100.784668,9.068359375,50.53710938,8.872070313,7.913944721
0.141052246,57.53613281,13.8913269,26.7578125,8.875,180.542572,7018.217285,9.047851563,49.89624023,8.845703125,7.884837627
0.139831543,57.23208237,13.37750912,26.6418457,8.84765625,180.5730438,7193.441895,9.013671875,49.65209961,8.818359375,7.901380062
0.13885498,57.59460449,13.73767185,26.64794922,8.8828125,180.5730438,7127.809082,9.0546875,49.51782227,8.849609375,7.909506321
0.147460938,57.50105286,15.67479134,27.70996094,8.95703125,180.4816437,7019.956055,9.111328125,50.89111328,8.920898438,7.862221718
0.146850586,57.41918945,14.86727524,27.6184082,8.909179688,180.4816437,7087.879395,9.064453125,50.73852539,8.875976563,7.87059927
0.147094727,57.43088531,15.59401512,27.47192383,8.916992188,180.3597717,6955.319336,9.076171875,50.6652832,8.879882813,7.925271511
0.149230957,57.52444077,16.10865784,27.8503418,8.967773438,180.3597717,7316.271973,9.125976563,51.11083984,8.924804688,7.892103195
0.153869629,57.59460449,16.66181946,28.4362793,9.004882813,180.3902283,7301.240234,9.158203125,51.72119141,8.963867188,7.866067886
0.155639648,57.29055405,17.34516907,28.44238281,9.001953125,180.3597717,7071.931152,9.14453125,51.81884766,8.956054688,7.959370136
0.153686523,56.85786438,17.98560143,28.75976563,8.874023438,180.2988281,7029.513672,9.03125,51.8737793,8.840820313,7.966295719
0.155944824,56.88125229,18.00273514,28.97338867,8.905273438,180.2683563,7095.625488,9.0625,52.0690918,8.869140625,8.033947945
0.154968262,57.08005524,17.91047287,28.77807617,8.93359375,180.2988281,7266.464844,9.095703125,52.01416016,8.896484375,7.962241173
0.162902832,59.13825989,18.01891136,29.08325195,9.372070313,180.3597717,7554.731934,9.462890625,53.10668945,9.3046875,7.721324921
0.165100098,59.664505,17.9088192,28.93676758,9.469726563,180.3292999,7179.428223,9.551757813,53.13110352,9.400390625,7.589795113
0.166992188,59.19673157,18.35210419,29.40063477,9.415039063,180.3902283,7063.727051,9.497070313,53.57666016,9.345703125,7.712090969
0.167541504,60.10889053,17.78981018,29.19311523,9.58984375,180.3902283,7185.80127,9.637695313,53.50341797,9.5,7.559326172
0.155822754,56.95141602,17.50625801,29.00390625,8.927734375,180.3597717,6941.264648,9.07421875,52.1484375,8.889648438,7.994348526
0.153869629,56.96311188,17.67475891,28.75976563,8.885742188,180.3597717,7066.750488,9.049804688,51.79443359,8.856445313,7.966878891
0.153198242,57.05666733,17.79384613,28.78417969,8.896484375,180.3902283,7289.108398,9.065429688,51.81884766,8.861328125,7.951912403
0.152648926,57.05666733,17.33536148,28.64990234,8.905273438,180.3902283,7254.275391,9.044921875,51.63574219,8.87109375,7.965350151
0.153808594,56.72922516,17.50714684,28.83300781,8.88671875,180.3902283,7490.635254,9.0703125,51.7578125,8.853515625,8.001226425
0.152832031,56.81108475,17.4689827,28.56445313,8.884765625,180.4511719,7107.657715,9.045898438,51.70898438,8.854492188,7.984837055
0.152404785,57.04497147,16.95453262,28.5949707,8.8984375,180.4207001,7113.237305,9.076171875,51.61132813,8.870117188,7.943304539
0.151916504,56.97480774,17.06492043,28.55224609,8.897460938,180.4816437,6843.411133,9.056640625,51.55029297,8.865234375,7.969312191
0.148498535,57.02158356,16.46121025,28.06396484,8.875,180.4511719,7178.152832,9.03515625,51.10473633,8.842773438,7.948730946
0.150878906,57.06835938,16.80529785,28.38134766,8.890625,180.4816437,7114.524414,9.0625,51.31835938,8.862304688,7.928985596
0.150817871,57.0917511,16.46901321,28.35693359,8.899414063,180.5273438,7050.321289,9.046875,51.41601563,8.8671875,7.946939468
0.15020752,57.08005524,16.72179985,28.27148438,8.884765625,180.5578156,6957.074219,9.0546875,51.28173828,8.853515625,7.946612358
0.15032959,57.04497147,16.43504333,28.30200195,8.869140625,180.4968719,7209.544922,9.032226563,51.25732422,8.837890625,7.984411716
0.149719238,56.84616852,17.61766243,28.25317383,8.857421875,180.4968719,7153.878418,9.043945313,51.2512207,8.827148438,8.004481316
0.152099609,56.99819565,17.71261787,28.50341797,8.89453125,180.4968719,6842.519043,9.032226563,51.59301758,8.865234375,7.958280563
0.154968262,56.91633606,18.38300133,28.90625,8.913085938,180.4968719,7156.4375,9.061523438,51.84936523,8.881835938,7.987968445
0.156799316,57.05666733,17.93676758,28.94897461,8.940429688,180.4359436,7120.526855,9.096679688,52.27050781,8.907226563,7.955691338
0.157409668,56.82278061,18.20084,29.1809082,8.928710938,180.3140564,7158.143066,9.086914063,52.35595703,8.891601563,7.991806507
0.158691406,56.92802811,18.39857101,29.20532227,8.971679688,180.2226563,7087.879395,9.108398438,52.31933594,8.9296875,8.024319649
0.157592773,56.91633606,17.91394997,29.09545898,8.947265625,180.3445282,7073.656738,9.112304688,52.45361328,8.904296875,7.958960533
0.164978027,60.03872299,17.4541378,28.86352539,9.56640625,180.4968719,7215.46875,9.639648438,52.95410156,9.485351563,7.413143635
0.16418457,60.20244217,17.5195694,28.61938477,9.568359375,180.375,7006.902344,9.608398438,52.85644531,9.482421875,7.487574577
0.166564941,60.21413803,17.42243004,29.0222168,9.60546875,180.4664001,7014.302734,9.658203125,53.35083008,9.515625,7.501592636
0.164489746,60.0621109,17.11752319,28.69873047,9.5703125,180.3445282,7567.647461,9.641601563,53.05786133,9.479492188,7.540273666
0.163085938,60.13227844,16.58981705,28.66210938,9.5390625,180.4054718,6871.003906,9.596679688,52.94799805,9.45703125,7.521092415
0.164123535,59.98025131,16.78461838,28.66821289,9.51953125,180.4359436,6844.302734,9.594726563,52.89916992,9.440429688,7.525301456
0.151306152,56.98649979,16.71695137,28.38745117,8.877929688,180.4359436,7341.671875,9.016601563,51.3671875,8.842773438,7.978665829
0.151245117,57.10344315,16.75351334,28.42407227,8.899414063,180.4359436,7380.64209,9.048828125,51.39160156,8.86328125,7.950974464
0.151428223,57.13852692,15.92534828,28.68652344,8.89453125,180.4968719,7246.277832,9.047851563,51.42211914,8.865234375,7.9413414
0.148010254,56.97480774,15.33955669,28.08837891,8.8359375,180.5273438,7117.526367,9.025390625,51.00097656,8.813476563,7.904039383
0.149291992,56.99819565,15.24966621,28.25317383,8.874023438,180.5273438,7103.79248,9.028320313,51.18408203,8.844726563,7.986061573
0.146240234,56.89294434,15.01239967,27.80151367,8.825195313,180.4664001,7327.525391,8.989257813,50.90332031,8.803710938,7.965308189
0.14666748,56.88125229,14.57005692,27.82592773,8.844726563,180.375,7311.682129,8.998046875,50.68969727,8.817382813,7.958835125
0.144287109,57.17361069,14.77710915,27.6550293,8.854492188,180.4359436,7015.607422,9.0234375,50.53100586,8.829101563,7.951714993
0.144958496,56.9046402,14.99479866,27.67944336,8.823242188,180.5121155,7077.107422,8.979492188,50.53100586,8.795898438,8.010827065
0.146728516,57.0098877,15.55019379,27.83813477,8.841796875,180.4207001,7333.77002,9.012695313,50.75683594,8.8125,7.964437485
0.149291992,56.99819565,15.29273224,28.23486328,8.875,180.5121155,7004.724121,9.052734375,51.13525391,8.846679688,7.975658417
0.148132324,56.99819565,15.55912971,28.07617188,8.869140625,180.3902283,7064.15918,9.012695313,51.04980469,8.83984375,8.007577896
0.145751953,56.91633606,15.65437984,27.80151367,8.823242188,180.4816437,7084.865234,8.990234375,50.70800781,8.796875,7.961415768
0.146728516,56.84616852,14.74339294,28.07006836,8.83203125,180.542572,7105.939941,9.004882813,50.91552734,8.802734375,7.935372829
0.157043457,60.75207901,16.38672638,27.69775391,9.599609375,180.4816437,7246.699219,9.6640625,51.73339844,9.513671875,7.481351852
0.167907715,61.76948547,15.05591297,28.55224609,9.765625,180.5730438,7107.228516,9.881835938,53.35693359,9.739257813,7.373652458
0.16394043,61.74609756,15.23246861,28.18603516,9.719726563,180.5121155,7368.227051,9.849609375,52.99072266,9.76953125,7.37562561
0.161376953,62.09692764,16.32588387,27.75878906,9.760742188,180.4207001,7409.529297,9.88671875,52.61230469,9.734375,7.320737362
0.161865234,62.07353592,15.05937099,27.89916992,9.765625,180.4511719,6933.786133,9.889648438,52.74658203,9.743164063,7.327661037
0.144042969,57.0917511,15.16589642,27.49633789,8.8515625,180.3902283,7296.640625,8.9921875,50.64697266,8.818359375,7.963649273
0.145690918,57.0917511,14.90297699,27.72827148,8.841796875,180.3597717,7311.264648,9.012695313,50.53100586,8.81640625,7.971119881
0.143188477,56.98649979,14.43273354,27.5390625,8.814453125,180.4207001,7292.457031,8.963867188,50.38452148,8.788085938,7.95845747
0.143554688,57.03327942,14.51628876,27.30102539,8.831054688,180.4207001,7056.378906,8.995117188,50.23803711,8.802734375,7.99676609
0.142578125,57.44258118,14.44825459,27.19116211,8.889648438,180.4207001,7152.598633,9.055664063,50.20141602,8.860351563,7.94256115
0.143249512,57.46596909,14.58194447,27.36816406,8.900390625,180.4511719,6920.569824,9.05078125,50.34179688,8.872070313,7.947188854
0.145874023,57.5127449,15.06488419,27.55126953,8.922851563,180.4207001,7337.929688,9.07421875,50.71411133,8.885742188,7.935905933
0.145080566,57.3841095,14.91259956,27.56347656,8.90625,180.5121155,7374.437012,9.056640625,50.55541992,8.873046875,7.909626007
0.143737793,56.91633606,14.63837433,27.57568359,8.814453125,180.5121155,7253.434082,8.986328125,50.33569336,8.786132813,8.007297516
0.14276123,57.04497147,14.65322018,27.28271484,8.81640625,180.4511719,7234.054199,8.969726563,50.17089844,8.7890625,7.975525856
0.141113281,56.92802811,14.81407642,27.23388672,8.784179688,180.4359436,7108.086914,8.9609375,50.01831055,8.76171875,7.995517731
0.142822266,57.04497147,14.13904095,27.41699219,8.805664063,180.4359436,7287.433594,8.98828125,50.2746582,8.78125,7.96560955
0.141479492,56.98649979,14.52602196,27.18505859,8.796875,180.4968719,7276.957031,8.963867188,49.97558594,8.771484375,7.979653358
0.144226074,56.91633606,14.84947205,27.56958008,8.809570313,180.4359436,7126.524414,8.9921875,50.390625,8.78515625,7.97043705
0.144958496,56.77600098,14.97162437,27.66113281,8.822265625,180.4054718,7390.97168,8.99609375,50.42724609,8.799804688,8.030736923
0.147216797,56.86955643,15.20882225,27.81982422,8.840820313,180.4054718,7182.828125,9.002929688,50.84838867,8.811523438,8.024671555
0.148010254,56.93972397,15.56904125,28.03344727,8.856445313,180.4664001,7144.487305,9.0234375,50.8605957,8.828125,7.978422642
0.152832031,57.52444077,16.17673874,28.27758789,8.9921875,180.4054718,7171.772949,9.141601563,51.53198242,8.950195313,7.970219612
0.154602051,57.57121658,16.37033844,28.54003906,9.014648438,180.4664001,7084.003418,9.145507813,51.82495117,8.974609375,7.914684772
0.153869629,57.45427322,16.78207016,28.40576172,9,180.2531281,7333.77002,9.162109375,51.75170898,8.95703125,7.922820568
0.157531738,57.55952454,17.32824135,28.52172852,9.041992188,180.2683563,7136.367188,9.181640625,52.23388672,9,7.947345734
0.156677246,57.47766113,17.46372986,28.83300781,9.018554688,180.3292999,7436.663086,9.158203125,52.2644043,8.979492188,7.945010185
0.158691406,57.39580154,18.08650017,29.03442383,9.041992188,180.2988281,7048.156738,9.176757813,52.49633789,8.997070313,7.957462311
0.160583496,57.58291245,18.25121498,29.15649414,9.067382813,180.2988281,7313.351074,9.192382813,52.60009766,9.022460938,7.919579983
0.159545898,57.48935699,18.04748726,29.07104492,9.075195313,180.3292999,7072.362305,9.211914063,52.55126953,9.02734375,7.927834988
0.157409668,56.95141602,17.43931198,28.90625,8.955078125,180.4816437,7190.046875,9.104492188,52.29492188,8.918945313,7.947633743
0.150817871,57.05666733,15.9831419,28.35083008,8.893554688,180.4816437,7193.441895,9.05859375,51.41601563,8.86328125,7.93538332
0.15045166,57.03327942,16.13340378,28.21044922,8.881835938,180.4816437,7015.607422,9.037109375,51.25732422,8.8515625,7.961722851
0.149719238,56.89294434,16.25559425,28.0456543,8.845703125,180.3597717,7015.172363,9.004882813,51.19628906,8.815429688,7.962218761
0.148620605,56.92802811,16.4232235,28.07617188,8.858398438,180.542572,7170.921875,9.030273438,51.09863281,8.827148438,8.009091377
0.149536133,56.95141602,16.34210205,28.14941406,8.860351563,180.3902283,7224.345215,9.022460938,51.13525391,8.83203125,7.973624229
0.151000977,57.06835938,16.39190865,28.47290039,8.881835938,180.3902283,7446.095215,9.051757813,51.51977539,8.849609375,8.009160995
0.150085449,57.03327942,15.54503822,28.13110352,8.87109375,180.4816437,7313.351074,9.0390625,51.32446289,8.842773438,8.007673264
0.149414063,57.02158356,16.08750916,28.01513672,8.874023438,180.4511719,7672.177246,9.043945313,51.06811523,8.845703125,8.013401031
0.148071289,57.10344315,15.68385792,27.91748047,8.875,180.3902283,7448.144531,9.044921875,51.06811523,8.844726563,7.973342419
0.146911621,56.92802811,15.28576183,27.78930664,8.849609375,180.4511719,7196.411133,9.018554688,50.78125,8.8203125,8.019644737
0.148376465,56.9046402,15.63590336,28.0456543,8.842773438,180.4511719,7120.526855,9.018554688,50.98876953,8.81640625,7.973440647
0.147766113,56.70583725,15.40130043,27.94799805,8.811523438,180.4511719,7104.651367,8.970703125,51.11083984,8.787109375,7.977192402
0.146118164,56.96311188,15.40932369,27.60009766,8.84765625,180.5121155,7184.952148,9.020507813,50.6652832,8.823242188,7.968995094
0.144287109,57.0098877,15.18014145,27.48413086,8.811523438,180.542572,6795.977051,8.991210938,50.44555664,8.787109375,7.957643509
0.145019531,57.17361069,15.46808052,27.64282227,8.837890625,180.3902283,7373.609375,8.989257813,50.59814453,8.809570313,7.9298563
0.147766113,57.02158356,16.5715332,28.05175781,8.856445313,180.4207001,7271.922852,9.017578125,51.0559082,8.82421875,7.9497509
0.15411377,57.17361069,17.06104279,28.47900391,8.931640625,180.4511719,6957.512695,9.090820313,51.61743164,8.896484375,7.984153271
0.152404785,56.95141602,17.0786705,28.41186523,8.892578125,180.4511719,7460.835449,9.041015625,51.61743164,8.86328125,8.019376755
0.155212402,57.10344315,17.56102562,28.66821289,8.928710938,180.3902283,7250.488281,9.083984375,51.89819336,8.89453125,7.979064941
0.154724121,57.04497147,17.14579201,28.66821289,8.909179688,180.3597717,6946.099121,9.043945313,51.99584961,8.876953125,7.964195728
0.155212402,57.0098877,17.69385338,28.76586914,8.916015625,180.4511719,7104.651367,9.0859375,52.05688477,8.885742188,7.967338562
0.155334473,57.47766113,17.3274231,28.58886719,9.01171875,180.4511719,6838.950195,9.157226563,51.98364258,8.971679688,7.920907021
0.156738281,57.47766113,16.89863968,28.69873047,9.0234375,180.4207001,7464.515625,9.149414063,52.13012695,8.98046875,7.943826199
0.15826416,57.37241364,17.37469101,28.92456055,9.03515625,180.4511719,7536.937012,9.18359375,52.32543945,8.994140625,7.970188141
0.155944824,57.6998558,16.65982056,28.64379883,9.03125,180.4207001,7216.314453,9.182617188,52.0690918,8.991210938,7.910579205
0.154663086,57.40749741,16.64585114,28.61328125,8.990234375,180.3597717,7201.921875,9.134765625,51.99584961,8.951171875,7.922439098
0.154846191,57.41918945,16.98905182,28.55224609,9.002929688,180.3292999,7389.319824,9.1484375,51.89208984,8.961914063,7.940937519
0.157409668,57.44258118,17.37206841,28.89404297,9.03125,180.4511719,7242.06543,9.177734375,52.30712891,8.98828125,7.941774845
0.156738281,57.29055405,16.77314377,28.87573242,9.001953125,180.4816437,7353.301758,9.14453125,52.29492188,8.958984375,7.938551426
0.152526855,57.47766113,16.07515335,28.19824219,8.979492188,180.4511719,7147.477051,9.126953125,51.70898438,8.938476563,7.911555767
0.146972656,57.6764679,15.38928318,27.55737305,8.9609375,180.3597717,7528.834473,9.109375,50.79345703,8.923828125,7.932106018
0.151000977,57.48935699,16.07948303,28.15551758,8.970703125,180.4511719,7117.955078,9.104492188,51.37939453,8.935546875,7.939099312
0.149108887,57.27885818,15.69791985,27.92358398,8.9375,180.4511719,7144.487305,9.094726563,51.14746094,8.900390625,7.927827835
0.146911621,57.29055405,15.04722214,27.70385742,8.9296875,180.4207001,7347.904297,9.059570313,50.85449219,8.897460938,7.937562466
0.145812988,57.50105286,15.04933548,27.55126953,8.935546875,180.3902283,7237.850098,9.080078125,50.71411133,8.895507813,7.962574959
0.145996094,57.52444077,15.08334732,27.44750977,8.926757813,180.4511719,7302.911621,9.083984375,50.73852539,8.89453125,7.893280983
0.145812988,57.53613281,15.31432915,27.4230957,8.932617188,180.3597717,7127.809082,9.079101563,50.56762695,8.900390625,7.912887096
0.145812988,57.61799622,15.41919136,27.47802734,8.938476563,180.3902283,7185.376953,9.096679688,50.64697266,8.901367188,7.938520908
0.14630127,57.43088531,15.19441414,27.66723633,8.918945313,180.4207001,7302.911621,9.090820313,50.72631836,8.887695313,7.935726166
0.147277832,57.44258118,15.10348034,27.6550293,8.934570313,180.4511719,7463.289063,9.087890625,50.82397461,8.901367188,7.899158001
0.151489258,57.30224609,16.83908463,28.13720703,8.938476563,180.3902283,7245.856934,9.100585938,51.4831543,8.904296875,7.959503651
0.153930664,57.58291245,16.86345673,28.40576172,9,180.4511719,7248.804688,9.13671875,51.8371582,8.958984375,7.905363083
0.151550293,57.61799622,16.43085289,28.19213867,8.9921875,180.3902283,7051.187012,9.123046875,51.58691406,8.951171875,7.91676569
0.154602051,57.5127449,17.08382416,28.515625,9.008789063,180.2988281,7193.866211,9.115234375,51.953125,8.966796875,7.944931984
0.156188965,57.46596909,17.43748474,28.77807617,9.022460938,180.375,7374.851074,9.155273438,52.23388672,8.983398438,7.940033436
0.157165527,57.54782867,17.52599525,28.91235352,9.029296875,180.375,7253.013184,9.163085938,52.44140625,8.989257813,7.884119987
0.158996582,57.54782867,17.80403709,28.99780273,9.072265625,180.2531281,7163.257324,9.221679688,52.58789063,9.024414063,7.932012081
0.157714844,57.22038651,17.35274124,28.94897461,8.990234375,180.3445282,7601.847656,9.127929688,52.50244141,8.94921875,7.932764053
0.155090332,57.59460449,17.06739044,28.57666016,9.034179688,180.4664001,7301.658203,9.158203125,52.18505859,8.993164063,7.898078918
0.154602051,57.66477203,16.69845581,28.54003906,9.021484375,180.4664001,7386.841797,9.1640625,52.06298828,8.978515625,7.889754295
0.152954102,57.68815994,16.43894577,28.33251953,9.01171875,180.4664001,7230.678711,9.155273438,51.7578125,8.97265625,7.887986183
0.152160645,57.36071777,16.13610268,28.22875977,8.975585938,180.375,7219.274414,9.109375,51.51367188,8.932617188,7.950910091
0.15045166,57.55952454,16.25448799,28.05175781,8.984375,180.4664001,7351.226074,9.150390625,51.35498047,8.942382813,7.891237736
0.149902344,57.53613281,16.03625488,27.87475586,8.963867188,180.4664001,7389.73291,9.141601563,51.26953125,8.924804688,7.928732395
0.148803711,57.5127449,15.04336834,27.86254883,8.953125,180.4968719,7006.902344,9.108398438,51.20849609,8.913085938,7.907151222
0.147155762,57.64138412,16.01094437,27.76489258,8.952148438,180.4664001,7100.35498,9.091796875,50.93994141,8.912109375,7.882656574
0.146789551,57.52444077,14.6617403,27.67944336,8.935546875,180.4054718,7168.793457,9.078125,50.98876953,8.901367188,7.8980546
0.146850586,57.50105286,15.12010384,27.47802734,8.934570313,180.4968719,7050.754395,9.090820313,50.8605957,8.903320313,7.902264118
